#
# Concentrateur GZ709CD_FEP
# External variables configuration file
# this file has been automatically build by ScsConf
#
# Thu Aug 02 17:07:59 CST 2018
#
#
# Discrete External Input Variables
#
DEIV= $ComStatus-00027/4+5; deiGZ709SYSFEPHOMCD-COM; 4; ; ; 0; , , ; # HOMCD - FEP COMM STATUS
DEIV= $ComStatus-00083/4+5; deiGZ709SYSFEPBAS-COM; 4; ; ; 0; , , ; # BAS2 - FEP COMM STATUS
DEIV= $ComStatus-00055/4+5; deiGZ709SYSFEPVAM-COM; 4; ; ; 0; , , ; # VAM - FEP COMM STATUS
DEIV= $ComStatus-00041/4+5; deiGZ709SYSFEPCCTV-COM; 4; ; ; 0; , , ; # CCTV - FEP COMM STATUS
DEIV= $ComStatus-00045/4+5; deiGZ709SYSFEPPA-COM; 4; ; ; 0; , , ; # PA - FEP COMM STATUS
DEIV= 033/001/00251/3/000001; deiGZ709VAMQCAM0020-HOVALM; 4; ; ; 0.000; deiGZ709SYSFEPVAM-COM, , ; # ZYZT-17-&plQUYUNAPAIHUAIZHILIUJIANCEBAOJING
DEIV= 125/007/00199/7/000001; deiGZ709BASESC50002-RHLSSP; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # H7209-2-&blYOUFSDAIQIANSU
DEIV= 125/008/00034/2/000001; deiGZ709BASZM1_0019-ZMLKON; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # M242-3-&plTONGDUANZHUANGTAI
DEIV= 125/001/00172/5/000001; deiGZ709BASLB3_0002-SWH1STA; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # DSM21-5(1)-&plDENG1ZHUANGTAI
DEIV= 033/001/00306/0/000001; deiGZ709VAMQCAM0027-CRWALM; 4; ; ; 0.000; deiGZ709SYSFEPVAM-COM, , ; # ZYYT-03-&plRENQUNMIJIJIANCEBAOJING
DEIV= 033/001/00187/2/000001; deiGZ709VAMQCAM0012-REGDALM; 4; ; ; 0.000; deiGZ709SYSFEPVAM-COM, , ; # ZYZT-12-&plQUYUNACHUXIANHUOXIAOSHIJIANCEBAOJING
DEIV= 125/007/00111/0/000001; deiGZ709BASSEF10010-HESTA; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # FAF-RF1-&plCAOZUOWEIZHI
DEIV= 125/007/00140/2/000001; deiGZ709BASMD__0003-VCLOSTA; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # MD-B603-&plFAQUANGUAN
DEIV= 125/007/00113/7/000001; deiGZ709BASSEF10015-FRSTA; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # EAF-B201-&blTINGZHIZT
DEIV= 125/001/00079/3/000001; deiGZ709BASMDGM0055-CLOSTA; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # MD-B306-&plGUANBIZHUANGTAI
DEIV= 125/001/00168/3/000001; deiGZ709BASLC__0028-LOCAL; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # M12-4-&plCAOZUOWEIZHI
DEIV= 125/007/00213/5/000001; deiGZ709BASESC50003-USPDFLT; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # H7209-3-&plQIANSUGUZHANG
DEIV= 125/008/00045/6/000001; deiGZ709BASPWR_0007-ZMLKON; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # SM26-&plTONGDUANZHUANGTAI
DEIV= 125/007/00142/5/000001; deiGZ709BASMD__0007-VOPENSTA; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # MD-A02-&plFAQUANKAI
DEIV= 125/007/00161/4/000001; deiGZ709BASMD__0041-BASSTA; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # MD-B1101-&plCAOZUOWEIZHI
DEIV= 125/001/00145/4/000001; deiGZ709BASESC30003-FLTALM; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # &slE4119K1-&blZONGHEBAO
DEIV= 125/001/00119/5/000001; deiGZ709BASMDGM0089-VOLTSTA; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # MD-B901-&plFENGFAZHUANGTAI
DEIV= 125/007/00179/2/000001; deiGZ709BASESC50001-URHFLT; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # H7209-1-&blSYOUFSDRKGZ
DEIV= 032/001/00009/4/000002; deiGZ709CCTVQCAM0019-WKSTA; 4; ; ; 0.000; deiGZ709SYSFEPCCTV-COM, , ; # cam-19-&plGONGZUOZHUANGTAI
DEIV= 125/001/00157/3/000001; deiGZ709BASPUM20021-ATRSSTA; 4; ; ; 0; deiGZ709SYSFEPBAS-COM, , ; # B-04411-03A/3B-&plABENGQITINGZHUANGTAI
DEIV= 125/009/00150/2/000001; deiGZ709BASMDG10002-MANAUTO; 4; ; ; 0.000; deiGZ709SYSFEPBAS-COM, , ; # XHL_02-&plZI/SHOUDONG
